col0,col1,col2
1147.5,2.0,0.0
1148.5,3.0,1.0
1149.5,4.0,5.0
1150.5,4.0,6.0
1151.5,8.0,8.0
1152.5,4.0,11.0
1153.5,15.0,16.0
1154.5,17.0,27.0
1155.5,35.0,41.0
1156.5,42.0,42.0
1157.5,63.0,76.0
1158.5,86.0,88.0
1159.5,134.0,139.0
1160.5,173.0,182.0
1161.5,205.0,215.0
1162.5,283.0,355.0
1163.5,395.0,444.0
1164.5,491.0,574.0
1165.5,644.0,771.0
1166.5,871.0,926.0
1167.5,1062.0,1233.0
1168.5,1182.0,1326.0
1169.5,1557.0,1795.0
1170.5,1977.0,2294.0
1171.5,2434.0,2731.0
1172.5,2883.0,3272.0
1173.5,3397.0,3822.0
1174.5,4040.0,4460.0
1175.5,4026.0,4505.0
1176.5,5290.0,5829.0
1177.5,6020.0,6589.0
1178.5,6787.0,7545.0
1179.5,7533.0,8380.0
1180.5,8282.0,9113.0
1181.5,9288.0,9968.0
1182.5,8603.0,9323.0
1183.5,10570.0,11431.0
1184.5,11322.0,12092.0
1185.5,11763.0,12627.0
1186.5,12336.0,13213.0
1187.5,12738.0,13493.0
1188.5,13035.0,13830.0
1189.5,11553.0,12130.0
1190.5,13305.0,13890.0
1191.5,13239.0,13796.0
1192.5,13098.0,13464.0
1193.5,12850.0,13195.0
1194.5,12365.0,12727.0
1195.5,11870.0,12041.0
1196.5,9880.0,10107.0
1197.5,10806.0,10830.0
1198.5,10077.0,10178.0
1199.5,9493.0,9285.0
1200.5,8851.0,8598.0
1201.5,8110.0,7788.0
1202.5,7275.0,7004.0
1203.5,5663.0,5508.0
1204.5,5983.0,5621.0
1205.5,5377.0,4931.0
1206.5,4655.0,4233.0
1207.5,4060.0,3672.0
1208.5,3524.0,3121.0
1209.5,3042.0,2561.0
1210.5,2267.0,1932.0
1211.5,2182.0,1940.0
1212.5,1900.0,1544.0
1213.5,1562.0,1265.0
1214.5,1290.0,1059.0
1215.5,1079.0,819.0
1216.5,908.0,694.0
1217.5,672.0,481.0
1218.5,591.0,466.0
1219.5,489.0,361.0
1220.5,420.0,258.0
1221.5,386.0,215.0
1222.5,305.0,160.0
1223.5,243.0,130.0
1224.5,202.0,82.0
1225.5,202.0,87.0
1226.5,157.0,64.0
1227.5,136.0,48.0
1228.5,136.0,31.0
1229.5,126.0,26.0
1230.5,103.0,25.0
1231.5,101.0,19.0
1232.5,107.0,19.0
1233.5,88.0,19.0
1234.5,108.0,25.0
1235.5,85.0,12.0
1236.5,105.0,14.0
1237.5,85.0,12.0
1238.5,77.0,10.0
1239.5,75.0,11.0
1240.5,77.0,13.0
1241.5,88.0,9.0
1242.5,80.0,6.0
1243.5,83.0,7.0
1244.5,88.0,5.0
1245.5,65.0,8.0
1246.5,64.0,8.0
1247.5,81.0,5.0
1248.5,73.0,8.0
1249.5,82.0,7.0
1250.5,64.0,6.0
1251.5,75.0,8.0
1252.5,63.0,7.0
1253.5,73.0,5.0
1254.5,81.0,7.0
1255.5,76.0,8.0
1256.5,66.0,4.0
1257.5,68.0,6.0
1258.5,60.0,6.0
1259.5,70.0,3.0
1260.5,70.0,4.0
1261.5,64.0,4.0
1262.5,64.0,5.0
1263.5,53.0,8.0
1264.5,68.0,7.0
1265.5,62.0,5.0
1266.5,57.0,4.0
1267.5,64.0,4.0
1268.5,62.0,5.0
1269.5,53.0,8.0
1270.5,59.0,5.0
1271.5,65.0,6.0
1272.5,70.0,3.0
1273.5,45.0,6.0
1274.5,56.0,5.0
1275.5,63.0,10.0
1276.5,65.0,4.0
1277.5,62.0,8.0
1278.5,57.0,5.0
1279.5,55.0,5.0
1280.5,41.0,3.0
1281.5,54.0,2.0
1282.5,50.0,2.0
1283.5,57.0,2.0
1284.5,47.0,6.0
1285.5,56.0,4.0
1286.5,50.0,2.0
1287.5,39.0,3.0
1288.5,53.0,1.0
1289.5,43.0,3.0
1290.5,42.0,2.0
1291.5,48.0,2.0
1292.5,51.0,4.0
1293.5,43.0,5.0
1294.5,42.0,4.0
1295.5,49.0,5.0
1296.5,46.0,2.0
1297.5,44.0,5.0
1298.5,49.0,4.0
1299.5,43.0,3.0
1300.5,49.0,4.0
1301.5,40.0,2.0
1302.5,49.0,3.0
1303.5,31.0,1.0
1304.5,46.0,3.0
1305.5,45.0,2.0
1306.5,43.0,4.0
1307.5,46.0,4.0
1308.5,33.0,1.0
1309.5,38.0,1.0
1310.5,32.0,2.0
1311.5,44.0,4.0
1312.5,36.0,2.0
1313.5,47.0,5.0
1314.5,44.0,3.0
1315.5,35.0,3.0
1316.5,44.0,3.0
1317.5,35.0,1.0
1318.5,38.0,0.0
1319.5,44.0,1.0
1320.5,45.0,2.0
1321.5,54.0,0.0
1322.5,28.0,1.0
1323.5,27.0,4.0
1324.5,35.0,4.0
1325.5,35.0,4.0
1326.5,40.0,3.0
1327.5,38.0,1.0
1328.5,45.0,4.0
1329.5,34.0,0.0
1330.5,39.0,2.0
1331.5,39.0,3.0
1332.5,38.0,1.0
1333.5,38.0,0.0
1334.5,42.0,0.0
1335.5,34.0,1.0
1336.5,31.0,0.0
1337.5,40.0,2.0
1338.5,33.0,1.0
1339.5,31.0,0.0
1340.5,36.0,1.0
1341.5,30.0,0.0
1342.5,34.0,1.0
1343.5,28.0,2.0
1344.5,26.0,2.0
1345.5,37.0,1.0
1346.5,25.0,2.0
1347.5,37.0,2.0
1348.5,21.0,2.0
1349.5,25.0,1.0
1350.5,25.0,0.0
1351.5,29.0,0.0
1352.5,27.0,2.0
1353.5,32.0,0.0
1354.5,31.0,3.0
1355.5,27.0,1.0
1356.5,36.0,0.0
1357.5,23.0,3.0
1358.5,30.0,2.0
1359.5,33.0,2.0
1360.5,30.0,1.0
1361.5,32.0,1.0
1362.5,26.0,0.0
1363.5,30.0,0.0
1364.5,25.0,2.0
1365.5,24.0,2.0
1366.5,25.0,0.0
1367.5,27.0,1.0
1368.5,24.0,1.0
1369.5,22.0,2.0
1370.5,27.0,2.0
1371.5,24.0,0.0
1372.5,27.0,2.0
1373.5,21.0,1.0
1374.5,25.0,1.0
1375.5,21.0,2.0
1376.5,23.0,0.0
1377.5,26.0,0.0
1378.5,22.0,3.0
1379.5,25.0,0.0
1380.5,24.0,2.0
1381.5,25.0,0.0
1382.5,17.0,1.0
1383.5,21.0,3.0
1384.5,23.0,0.0
1385.5,19.0,0.0
1386.5,26.0,1.0
1387.5,25.0,1.0
1388.5,22.0,2.0
1389.5,20.0,1.0
1390.5,23.0,0.0
1391.5,27.0,0.0
1392.5,15.0,0.0
1393.5,18.0,2.0
1394.5,20.0,0.0
1395.5,20.0,0.0
1396.5,25.0,1.0
1397.5,16.0,1.0
1398.5,19.0,2.0
1399.5,19.0,0.0
1400.5,15.0,0.0
1401.5,18.0,0.0
1402.5,23.0,0.0
1403.5,17.0,0.0
1404.5,19.0,0.0
1405.5,21.0,1.0
1406.5,14.0,0.0
1407.5,14.0,2.0
1408.5,24.0,1.0
1409.5,21.0,0.0
1410.5,15.0,1.0
1411.5,20.0,1.0
1412.5,17.0,0.0
1413.5,19.0,0.0
1414.5,20.0,0.0
1415.5,14.0,0.0
1416.5,18.0,1.0
1417.5,16.0,1.0
1418.5,17.0,0.0
1419.5,18.0,0.0
1420.5,15.0,0.0
1421.5,13.0,0.0
1422.5,7.0,1.0
1423.5,15.0,1.0
1424.5,18.0,0.0
1425.5,19.0,1.0
1426.5,19.0,1.0
1427.5,11.0,1.0
1428.5,18.0,0.0
1429.5,15.0,0.0
1430.5,16.0,0.0
1431.5,21.0,0.0
1432.5,14.0,0.0
1433.5,18.0,0.0
1434.5,14.0,0.0
1435.5,18.0,0.0
1436.5,20.0,0.0
1437.5,11.0,0.0
1438.5,10.0,1.0
1439.5,14.0,0.0
1440.5,14.0,2.0
1441.5,11.0,0.0
1442.5,13.0,1.0
1443.5,14.0,1.0
1444.5,10.0,0.0
1445.5,12.0,0.0
1446.5,17.0,0.0
1447.5,11.0,1.0
1448.5,12.0,0.0
1449.5,11.0,0.0
1450.5,12.0,0.0
1451.5,13.0,0.0
1452.5,16.0,0.0
1453.5,13.0,0.0
1454.5,11.0,0.0
1455.5,9.0,2.0
1456.5,11.0,0.0
1457.5,14.0,0.0
1458.5,9.0,0.0
1459.5,17.0,0.0
1460.5,13.0,0.0
1461.5,11.0,0.0
1462.5,10.0,0.0
1463.5,14.0,0.0
1464.5,12.0,0.0
1465.5,13.0,1.0
1466.5,9.0,0.0
1467.5,12.0,1.0
1468.5,8.0,0.0
1469.5,7.0,0.0
1470.5,6.0,0.0
1471.5,7.0,0.0
1472.5,11.0,1.0
1473.5,11.0,0.0
1474.5,10.0,0.0
1475.5,7.0,0.0
1476.5,9.0,0.0
1477.5,7.0,0.0
1478.5,12.0,0.0
1479.5,5.0,1.0
1480.5,9.0,0.0
1481.5,6.0,0.0
1482.5,6.0,0.0
1483.5,8.0,0.0
1484.5,11.0,0.0
1485.5,10.0,0.0
1486.5,8.0,0.0
1487.5,13.0,0.0
1488.5,8.0,0.0
1489.5,12.0,0.0
1490.5,5.0,0.0
1491.5,10.0,1.0
1492.5,10.0,0.0
1493.5,12.0,0.0
1494.5,6.0,0.0
1495.5,11.0,0.0
1496.5,7.0,1.0
1497.5,7.0,0.0
1498.5,8.0,0.0
1499.5,10.0,0.0
1500.5,9.0,0.0
1501.5,8.0,0.0
1502.5,10.0,0.0
1503.5,9.0,0.0
1504.5,8.0,0.0
1505.5,7.0,0.0
1506.5,7.0,0.0
1507.5,12.0,0.0
1508.5,8.0,0.0
1509.5,5.0,0.0
1510.5,6.0,0.0
1511.5,3.0,0.0
1512.5,6.0,0.0
1513.5,9.0,0.0
1514.5,9.0,0.0
1515.5,9.0,0.0
1516.5,5.0,0.0
1517.5,8.0,0.0
1518.5,5.0,0.0
1519.5,11.0,0.0
1520.5,6.0,0.0
1521.5,8.0,0.0
1522.5,5.0,0.0
1523.5,12.0,0.0
1524.5,10.0,0.0
1525.5,9.0,0.0
1526.5,8.0,0.0
1527.5,7.0,1.0
1528.5,7.0,0.0
1529.5,7.0,0.0
1530.5,8.0,0.0
1531.5,7.0,0.0
1532.5,7.0,0.0
1533.5,6.0,0.0
1534.5,5.0,0.0
1535.5,7.0,0.0
1536.5,6.0,0.0
1537.5,6.0,0.0
1538.5,6.0,0.0
1539.5,2.0,0.0
1540.5,8.0,0.0
1541.5,6.0,0.0
1542.5,6.0,0.0
1543.5,7.0,0.0
1544.5,7.0,0.0
1545.5,4.0,1.0
1546.5,4.0,0.0
1547.5,4.0,1.0
1548.5,3.0,0.0
1549.5,2.0,0.0
1550.5,5.0,0.0
1551.5,7.0,0.0
1552.5,4.0,0.0
1553.5,1.0,0.0
1554.5,5.0,0.0
1555.5,3.0,0.0
1556.5,6.0,0.0
1557.5,5.0,1.0
1558.5,3.0,2.0
1559.5,6.0,0.0
1560.5,3.0,0.0
1561.5,5.0,0.0
1562.5,8.0,0.0
1563.5,6.0,1.0
1564.5,4.0,0.0
1565.5,5.0,0.0
1566.5,2.0,0.0
1567.5,5.0,0.0
1568.5,6.0,0.0
1569.5,4.0,0.0
1570.5,9.0,0.0
1571.5,9.0,0.0
1572.5,3.0,0.0
1573.5,5.0,0.0
1574.5,5.0,0.0
1575.5,5.0,0.0
1576.5,3.0,0.0
1577.5,4.0,1.0
1578.5,8.0,0.0
1579.5,6.0,0.0
1580.5,4.0,1.0
1581.5,5.0,0.0
1582.5,3.0,0.0
1583.5,4.0,0.0
1584.5,6.0,0.0
1585.5,2.0,0.0
1586.5,2.0,0.0
1587.5,3.0,0.0
1588.5,3.0,0.0
1589.5,4.0,0.0
1590.5,3.0,0.0
1591.5,4.0,0.0
1592.5,3.0,0.0
1593.5,5.0,0.0
1594.5,5.0,0.0
1595.5,4.0,0.0
1596.5,4.0,0.0
1597.5,4.0,0.0
1598.5,2.0,0.0
1599.5,3.0,0.0
1600.5,4.0,0.0
1601.5,6.0,0.0
1602.5,4.0,0.0
1603.5,4.0,0.0
1604.5,4.0,0.0
1605.5,3.0,0.0
1606.5,4.0,0.0
1607.5,2.0,0.0
1608.5,6.0,0.0
1609.5,4.0,0.0
1610.5,2.0,0.0
1611.5,5.0,0.0
1612.5,2.0,0.0
1613.5,3.0,0.0
1614.5,2.0,0.0
1615.5,4.0,0.0
1616.5,3.0,0.0
1617.5,0.0,0.0
1618.5,5.0,0.0
1619.5,5.0,0.0
1620.5,4.0,0.0
1621.5,4.0,0.0
1622.5,5.0,0.0
1623.5,2.0,0.0
1624.5,2.0,0.0
1625.5,4.0,0.0
1626.5,2.0,0.0
1627.5,1.0,0.0
1628.5,2.0,0.0
1629.5,2.0,0.0
1630.5,2.0,0.0
1631.5,4.0,0.0
1632.5,4.0,0.0
1633.5,2.0,0.0
1634.5,1.0,0.0
1635.5,3.0,0.0
1636.5,3.0,0.0
1637.5,4.0,0.0
1638.5,3.0,0.0
1639.5,3.0,0.0
1640.5,3.0,0.0
1641.5,1.0,0.0
1642.5,6.0,0.0
1643.5,3.0,0.0
1644.5,1.0,0.0
1645.5,2.0,0.0
1646.5,3.0,0.0
1647.5,3.0,0.0
1648.5,2.0,0.0
1649.5,3.0,0.0
1650.5,5.0,0.0
1651.5,0.0,0.0
1652.5,3.0,1.0
1653.5,3.0,0.0
1654.5,4.0,0.0
1655.5,2.0,0.0
1656.5,3.0,0.0
1657.5,3.0,0.0
1658.5,0.0,0.0
1659.5,4.0,0.0
1660.5,3.0,0.0
1661.5,3.0,0.0
1662.5,2.0,0.0
1663.5,2.0,0.0
1664.5,0.0,0.0
1665.5,0.0,0.0
1666.5,2.0,0.0
1667.5,2.0,0.0
1668.5,2.0,0.0
1669.5,2.0,0.0
1670.5,1.0,0.0
1671.5,3.0,0.0
1672.5,2.0,0.0
1673.5,0.0,0.0
1674.5,4.0,0.0
1675.5,1.0,0.0
1676.5,2.0,0.0
1677.5,2.0,0.0
1678.5,1.0,0.0
1679.5,0.0,0.0
1680.5,1.0,0.0
1681.5,1.0,0.0
1682.5,0.0,0.0
1683.5,2.0,0.0
1684.5,3.0,0.0
1685.5,2.0,0.0
1686.5,0.0,0.0
1687.5,2.0,0.0
1688.5,4.0,0.0
1689.5,1.0,0.0
1690.5,3.0,0.0
1691.5,2.0,0.0
1692.5,3.0,0.0
1693.5,2.0,0.0
1694.5,3.0,0.0
1695.5,1.0,0.0
1696.5,0.0,0.0
1697.5,3.0,0.0
1698.5,2.0,0.0
1699.5,2.0,0.0
1700.5,1.0,0.0
1701.5,1.0,0.0
1702.5,3.0,0.0
1703.5,1.0,0.0
1704.5,3.0,0.0
1705.5,2.0,0.0
1706.5,2.0,0.0
1707.5,0.0,0.0
1708.5,2.0,0.0
1709.5,1.0,0.0
1710.5,4.0,0.0
1711.5,1.0,0.0
1712.5,2.0,0.0
1713.5,0.0,0.0
1714.5,2.0,0.0
1715.5,3.0,0.0
1716.5,3.0,0.0
1717.5,2.0,0.0
1718.5,1.0,0.0
1719.5,3.0,0.0
1720.5,1.0,0.0
1721.5,0.0,0.0
1722.5,1.0,0.0
1723.5,1.0,0.0
1724.5,1.0,0.0
1725.5,0.0,0.0
1726.5,1.0,0.0
1727.5,3.0,0.0
1728.5,1.0,0.0
1729.5,0.0,0.0
1730.5,1.0,0.0
1731.5,1.0,0.0
1732.5,1.0,0.0
1733.5,2.0,0.0
1734.5,0.0,0.0
1735.5,1.0,0.0
1736.5,0.0,0.0
1737.5,2.0,0.0
1738.5,0.0,0.0
1739.5,1.0,0.0
1740.5,0.0,0.0
1741.5,1.0,0.0
1742.5,1.0,0.0
1743.5,2.0,0.0
1744.5,2.0,0.0
1745.5,0.0,0.0
1746.5,2.0,0.0
1747.5,2.0,0.0
1748.5,2.0,0.0
1749.5,0.0,0.0
1750.5,3.0,0.0
1751.5,0.0,0.0
1752.5,0.0,0.0
1753.5,2.0,0.0
1754.5,1.0,0.0
1755.5,0.0,0.0
1756.5,0.0,0.0
1757.5,2.0,0.0
1758.5,2.0,0.0
1759.5,2.0,0.0
1760.5,2.0,0.0
1761.5,0.0,0.0
1762.5,0.0,0.0
1763.5,2.0,0.0
1764.5,0.0,0.0
1765.5,1.0,0.0
1766.5,0.0,0.0
1767.5,2.0,0.0
1768.5,0.0,0.0
